LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID70352,70352,3,6.699163913726807,0.0,33.0,0.0,71.0,71,7.5,1,,198.17194570135746,255.0,0.0,255.0,43796.0,92.02542795986938,0.36510365307672255,1.15190025065411
ID70354,70354,3,5.487285137176514,0.0,16.0,0.0,76.0,76,7.5,1,,184.4343891402715,255.0,0.0,255.0,40760.0,102.51687884624246,0.2928055684407926,0.8149343790081013
ID70341,70341,3,5.910092353820801,0.0,32.0,0.0,68.0,68,7.5,1,,186.5656108597285,255.0,0.0,255.0,41231.0,101.68213167966431,0.3175933652751844,0.8845185997594668
ID70343,70343,3,6.093721389770508,0.0,31.0,0.0,67.0,67,7.5,1,,197.01809954751133,255.0,0.0,255.0,43541.0,92.90410323656322,0.30949078085008735,1.0024125540560598
ID70359,70359,3,6.005289077758789,0.0,25.0,0.0,75.0,75,7.5,1,,188.94117647058823,255.0,0.0,255.0,41756.0,98.45673335148764,0.3103943848717913,0.9091237870875145
ID70345,70345,3,7.680051803588867,0.0,35.0,0.0,72.0,72,7.5,1,,180.7737556561086,255.0,0.0,255.0,39951.0,105.2947958608417,0.4627033706322509,1.0861876749674737
ID70349,70349,3,7.205812931060791,0.0,33.0,0.0,69.0,69,7.5,1,,192.40723981900453,255.0,0.0,255.0,42522.0,97.82129691005423,0.43050975492830895,1.1838867545130591
ID70364,70364,3,6.555047988891602,0.0,26.0,0.0,74.0,74,7.5,1,,194.710407239819,255.0,0.0,255.0,43031.0,94.59457667673982,0.3381165513619945,1.0402205061384444
ID70371,70371,4,6.274206161499023,33.0,0.0,0.0,82.0,82,7.5,1,,190.29864253393666,255.0,0.0,255.0,42056.0,98.32340629484756,0.3347673074107174,0.9708368412810113
ID70379,70379,4,5.655427932739258,17.0,0.0,0.0,84.0,84,7.5,1,,198.17194570135746,255.0,0.0,255.0,43796.0,92.02542795986938,0.29681698317826566,0.9857672385356708
ID70383,70383,4,5.500574588775635,22.0,0.0,0.0,83.0,83,7.5,1,,201.63348416289594,255.0,0.0,255.0,44561.0,89.2476969964437,0.29349824960359205,1.025263041638186
ID70384,70384,5,5.6198811531066895,0.0,19.0,0.0,83.0,83,7.5,1,,195.86425339366517,255.0,0.0,255.0,43286.0,93.76028252948164,0.2952745476685236,0.9524242639830017
ID70373,70373,5,6.02119779586792,0.0,27.0,0.0,82.0,82,7.5,1,,172.80090497737555,238.0,0.0,255.0,38189.0,108.81797227520057,0.3111632356544361,0.7537145425457487
ID70380,70380,5,5.202943325042725,0.0,6.0,0.0,84.0,84,7.5,1,,191.36199095022624,255.0,0.0,255.0,42291.0,98.21791728609442,0.4368943134381144,1.1848040273370228
ID70375,70375,6,6.209075927734375,0.0,24.0,0.0,85.0,85,7.5,1,,194.710407239819,255.0,0.0,255.0,43031.0,94.59457667673982,0.3179277499578873,0.9930926250837353
ID70378,70378,6,6.051694393157959,0.0,21.0,0.0,86.0,86,7.5,1,,191.24886877828055,255.0,0.0,255.0,42266.0,96.97172296877416,0.3138541121348088,0.9422462920461938
ID70382,70382,6,6.828433036804199,0.0,32.0,0.0,84.0,84,7.5,1,,180.87782805429865,255.0,0.0,255.0,39974.0,105.07477210750004,0.3890598043547708,0.9643002808175547
ID70386,70386,7,5.2457804679870605,45.0,0.0,0.0,87.0,87,7.5,1,,185.0995475113122,255.0,0.0,255.0,40907.0,103.44392002773021,0.33308546551501944,0.8941864237658205
ID70393,70393,7,5.716029644012451,39.0,0.0,0.0,88.0,88,7.5,1,,185.58823529411765,255.0,0.0,255.0,41015.0,101.86456091327078,0.3042739823842862,0.850067295448707
