0.0287356,3.88129e-13
0.0574713,4.57918e-13
0.0862069,5.54055e-13
0.114943,6.42458e-13
0.143678,6.7012e-13
0.172414,7.86627e-13
0.201149,8.69725e-13
0.229885,9.72218e-13
0.258621,1.02659e-12
0.287356,1.11603e-12
0.316092,1.11634e-12
0.344828,1.21431e-12
0.373563,1.25357e-12
0.402299,1.23702e-12
0.431034,1.29088e-12
0.45977,1.32726e-12
0.488506,1.44154e-12
0.517241,1.4607e-12
0.545977,1.48812e-12
0.574713,1.57595e-12
0.603448,1.68897e-12
0.632184,1.80749e-12
0.66092,1.86279e-12
0.689655,1.91498e-12
0.718391,1.93956e-12
0.747126,2.04608e-12
0.775862,2.07336e-12
0.804598,2.18967e-12
0.833333,2.22038e-12
0.862069,2.22339e-12
0.890805,2.25621e-12
0.91954,2.32136e-12
0.948276,2.43635e-12
0.977011,2.54305e-12
1.00575,2.59348e-12
1.03448,2.72586e-12
1.06322,2.80751e-12
1.09195,2.92374e-12
1.12069,3.03069e-12
1.14943,3.06438e-12
1.17816,3.17701e-12
1.2069,3.19805e-12
1.23563,3.25395e-12
1.26437,3.32068e-12
1.2931,3.31861e-12
1.32184,3.38855e-12
1.35057,3.44138e-12
1.37931,3.46952e-12
1.40805,3.52307e-12
1.43678,3.54053e-12
