0.0287356,5.60395e-13
0.0574713,9.58285e-13
0.0862069,1.21406e-12
0.114943,1.49702e-12
0.143678,1.66426e-12
0.172414,1.87918e-12
0.201149,2.07935e-12
0.229885,2.21507e-12
0.258621,2.39349e-12
0.287356,2.60113e-12
0.316092,2.76564e-12
0.344828,2.95454e-12
0.373563,3.15582e-12
0.402299,3.39539e-12
0.431034,3.5666e-12
0.45977,3.70475e-12
0.488506,3.95422e-12
0.517241,4.16848e-12
0.545977,4.42543e-12
0.574713,4.66748e-12
0.603448,4.96117e-12
0.632184,5.21813e-12
0.66092,5.50597e-12
0.689655,5.78361e-12
0.718391,6.03821e-12
0.747126,6.40615e-12
0.775862,6.69331e-12
0.804598,6.92959e-12
0.833333,7.18597e-12
0.862069,7.38987e-12
0.890805,7.56557e-12
0.91954,7.82207e-12
0.948276,8.00674e-12
0.977011,8.28406e-12
1.00575,8.45479e-12
1.03448,8.629e-12
1.06322,8.95104e-12
1.09195,9.22054e-12
1.12069,9.56918e-12
1.14943,9.88356e-12
1.17816,1.02174e-11
1.2069,1.05997e-11
1.23563,1.09299e-11
1.26437,1.1261e-11
1.2931,1.17419e-11
1.32184,1.21165e-11
1.35057,1.24867e-11
1.37931,1.28807e-11
1.40805,1.32088e-11
1.43678,1.36351e-11
1.46552,1.40875e-11
1.49425,1.45586e-11
1.52299,1.50511e-11
1.55172,1.5679e-11
1.58046,1.61366e-11
1.6092,1.65527e-11
1.63793,1.70317e-11
1.66667,1.73255e-11
1.6954,1.78263e-11
1.72414,1.85588e-11
1.75287,1.91453e-11
1.78161,1.96267e-11
1.81034,1.99e-11
1.83908,2.02333e-11
1.86782,2.07704e-11
1.89655,2.1274e-11
1.92529,2.19373e-11
1.95402,2.25872e-11
1.98276,2.30121e-11
2.01149,2.35839e-11
2.04023,2.40715e-11
2.06897,2.472e-11
2.0977,2.47807e-11
2.12644,2.47277e-11
2.15517,2.50523e-11
2.18391,2.5344e-11
2.21264,2.55977e-11
2.24138,2.58926e-11
2.27011,2.62284e-11
2.29885,2.65692e-11
2.32759,2.68867e-11
2.35632,2.71943e-11
2.38506,2.76449e-11
2.41379,2.81828e-11
2.44253,2.86175e-11
2.47126,2.90149e-11
2.5,2.94642e-11
2.52874,2.98642e-11
2.55747,3.02053e-11
2.58621,3.08022e-11
2.61494,3.13277e-11
2.64368,3.19773e-11
2.67241,3.26092e-11
2.70115,3.31499e-11
2.72989,3.38819e-11
2.75862,3.4528e-11
2.78736,3.51849e-11
2.81609,3.59309e-11
2.84483,3.6617e-11
2.87356,3.7421e-11
2.9023,3.8183e-11
2.93103,3.89205e-11
2.95977,4.05e-11
2.98851,4.20765e-11
3.01724,4.29551e-11
3.04598,4.36967e-11
3.07471,4.43932e-11
3.10345,4.52232e-11
3.13218,4.58599e-11
3.16092,4.63914e-11
3.18966,4.71151e-11
3.21839,4.79051e-11
3.24713,4.90082e-11
3.27586,5.03167e-11
3.3046,5.13844e-11
3.33333,5.24505e-11
3.36207,5.33082e-11
3.3908,5.43017e-11
3.41954,5.53014e-11
3.44828,5.63251e-11
3.47701,5.73129e-11
3.50575,5.83255e-11
3.53448,5.9126e-11
3.56322,5.98065e-11
3.59195,6.05977e-11
3.62069,6.12494e-11
3.64943,6.1986e-11
3.67816,6.29877e-11
3.7069,6.36603e-11
3.73563,6.44644e-11
3.76437,6.5362e-11
3.7931,6.59966e-11
3.82184,6.72408e-11
3.85057,6.81132e-11
3.87931,6.89305e-11
3.90805,6.98547e-11
3.93678,7.08968e-11
3.96552,7.19813e-11
3.99425,7.28964e-11
4.02299,7.33718e-11
4.05172,7.4573e-11
4.08046,7.58271e-11
4.1092,7.67109e-11
4.13793,7.73675e-11
4.16667,7.76191e-11
4.1954,7.75704e-11
4.22414,7.80089e-11
4.25287,7.84615e-11
4.28161,7.90036e-11
4.31034,7.98901e-11
