0.0287356,1.29217e-12,2.12113e-13
0.0574713,1.64826e-12,2.69044e-13
0.0862069,2.0303e-12,3.09409e-13
0.114943,2.41251e-12,3.13024e-13
0.143678,2.72595e-12,3.28965e-13
0.172414,2.93401e-12,3.36027e-13
0.201149,3.17643e-12,3.28009e-13
0.229885,3.39874e-12,3.29459e-13
0.258621,3.24574e-12,2.98822e-13
0.287356,3.72685e-12,3.33561e-13
0.316092,3.98228e-12,3.37062e-13
0.344828,4.33533e-12,3.70891e-13
0.373563,4.56011e-12,3.58885e-13
0.402299,4.75652e-12,3.5838e-13
0.431034,5.04532e-12,3.61607e-13
0.45977,5.00403e-12,3.40671e-13
0.488506,5.25029e-12,3.50579e-13
0.517241,5.16812e-12,3.29405e-13
0.545977,5.1373e-12,3.16688e-13
0.574713,4.97061e-12,2.98715e-13
0.603448,5.14287e-12,2.90834e-13
0.632184,5.14813e-12,3.01517e-13
0.66092,5.16712e-12,3.09411e-13
0.689655,5.18899e-12,3.11588e-13
0.718391,5.19727e-12,3.03347e-13
0.747126,5.44658e-12,3.39899e-13
0.775862,5.41567e-12,3.35095e-13
0.804598,5.40646e-12,3.32124e-13
0.833333,5.36949e-12,3.51456e-13
0.862069,5.50819e-12,3.54992e-13
0.890805,5.6528e-12,3.69058e-13
0.91954,5.61623e-12,3.91365e-13
0.948276,5.80787e-12,4.09654e-13
0.977011,5.83923e-12,4.10069e-13
1.00575,6.00043e-12,4.5588e-13
1.03448,5.90512e-12,4.52414e-13
1.06322,6.07562e-12,4.88185e-13
1.09195,6.02368e-12,4.96452e-13
1.12069,6.07208e-12,5.24063e-13
1.14943,6.14315e-12,5.37883e-13
1.17816,5.99807e-12,5.34478e-13
1.2069,6.02648e-12,5.4934e-13
1.23563,6.02125e-12,5.53636e-13
1.26437,6.0337e-12,5.69143e-13
1.2931,5.94723e-12,5.64211e-13
1.32184,6.06527e-12,5.72249e-13
1.35057,6.1998e-12,5.83732e-13
1.37931,6.00478e-12,5.94388e-13
1.40805,5.98803e-12,5.89573e-13
1.43678,5.9056e-12,5.69432e-13
1.46552,6.02383e-12,5.90341e-13
1.49425,6.01663e-12,5.93647e-13
1.52299,6.26937e-12,5.83127e-13
1.55172,6.24599e-12,5.87264e-13
1.58046,6.35058e-12,6.02662e-13
1.6092,6.55384e-12,5.84495e-13
1.63793,6.4636e-12,5.87156e-13
1.66667,6.6566e-12,5.9894e-13
1.6954,6.74569e-12,5.95133e-13
1.72414,6.91838e-12,5.87283e-13
1.75287,7.08192e-12,6.242e-13
1.78161,7.36323e-12,6.28364e-13
1.81034,7.47646e-12,6.30936e-13
1.83908,7.62337e-12,6.48734e-13
1.86782,8.06854e-12,6.36828e-13
1.89655,8.15598e-12,6.4592e-13
1.92529,8.34986e-12,6.41579e-13
1.95402,8.3549e-12,6.51808e-13
1.98276,8.48185e-12,6.88576e-13
2.01149,8.58394e-12,6.75657e-13
2.04023,8.81898e-12,7.55503e-13
2.06897,8.76819e-12,7.6798e-13
2.0977,8.83536e-12,8.01468e-13
2.12644,8.94754e-12,8.05858e-13
2.15517,9.09138e-12,8.59597e-13
2.18391,9.50963e-12,8.63345e-13
2.21264,9.50387e-12,9.23842e-13
2.24138,9.71519e-12,9.37891e-13
2.27011,9.75707e-12,9.7986e-13
2.29885,9.85005e-12,1.01539e-12
2.32759,9.89746e-12,1.07436e-12
2.35632,9.91691e-12,1.12152e-12
2.38506,1.00109e-11,1.20759e-12
2.41379,9.68111e-12,1.19514e-12
2.44253,9.67538e-12,1.23073e-12
2.47126,9.25549e-12,1.21499e-12
2.5,9.14008e-12,1.21828e-12
2.52874,9.09925e-12,1.18957e-12
2.55747,8.91773e-12,1.21725e-12
2.58621,8.70341e-12,1.2059e-12
2.61494,8.68553e-12,1.20295e-12
2.64368,8.48145e-12,1.19601e-12
2.67241,8.25974e-12,1.20347e-12
2.70115,8.04392e-12,1.18721e-12
2.72989,7.83253e-12,1.17761e-12
2.75862,7.69339e-12,1.13704e-12
2.78736,7.34131e-12,1.08743e-12
2.81609,6.87018e-12,9.63341e-13
2.84483,6.67774e-12,9.01001e-13
2.87356,6.33524e-12,7.93366e-13
2.9023,6.03969e-12,7.07632e-13
2.93103,5.95218e-12,6.62807e-13
2.95977,6.06924e-12,6.38188e-13
2.98851,6.01965e-12,6.02379e-13
3.01724,6.17971e-12,6.08363e-13
3.04598,6.20944e-12,6.45034e-13
3.07471,6.43187e-12,6.72691e-13
3.10345,6.61013e-12,7.03194e-13
3.13218,6.73194e-12,7.04678e-13
3.16092,6.95989e-12,7.60169e-13
3.18966,7.13765e-12,7.4708e-13
3.21839,7.37461e-12,7.80603e-13
3.24713,7.55849e-12,8.18147e-13
3.27586,7.74714e-12,8.24204e-13
3.3046,7.97429e-12,8.53061e-13
3.33333,8.07095e-12,8.91645e-13
3.36207,8.0362e-12,9.18336e-13
3.3908,7.78818e-12,8.82218e-13
3.41954,7.87397e-12,9.15793e-13
3.44828,7.83288e-12,9.27303e-13
3.47701,7.73798e-12,9.49166e-13
3.50575,7.26949e-12,9.01104e-13
3.53448,7.19498e-12,8.79272e-13
3.56322,7.18495e-12,8.73875e-13
3.59195,7.07237e-12,8.76024e-13
3.62069,7.13435e-12,9.16203e-13
3.64943,7.3601e-12,1.02748e-12
3.67816,7.5573e-12,1.10358e-12
3.7069,7.76362e-12,1.20018e-12
3.73563,7.94659e-12,1.29274e-12
3.76437,8.07895e-12,1.37391e-12
3.7931,8.2399e-12,1.37811e-12
3.82184,8.78447e-12,1.543e-12
3.85057,9.17038e-12,1.68134e-12
3.87931,9.87225e-12,1.75538e-12
3.90805,1.03865e-11,1.82834e-12
3.93678,1.11364e-11,2.00157e-12
3.96552,1.18141e-11,2.12509e-12
3.99425,1.24101e-11,2.27239e-12
4.02299,1.30813e-11,2.33969e-12
4.05172,1.33316e-11,2.46728e-12
4.08046,1.2727e-11,2.38766e-12
4.1092,1.21951e-11,2.3092e-12
4.13793,1.20707e-11,2.36903e-12
4.16667,1.19648e-11,2.44693e-12
4.1954,1.14867e-11,2.36305e-12
4.22414,1.11225e-11,2.36543e-12
4.25287,1.0834e-11,2.37871e-12
4.28161,1.04566e-11,2.34692e-12
4.31034,9.95459e-12,2.17071e-12
