LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID45353,45353,0,5.03095006942749,63.37888773238831,35.89546612346752,0.0,50.0,50,11.5,1,,239.10224948875256,255.0,126.0,255.0,116921.0,30.19366748847907,0.7331316066169954,6.699589455146725
ID45354,45354,0,5.0363569259643555,59.70277863761516,34.50521355336098,0.0,53.0,53,11.5,1,,239.17382413087935,255.0,115.0,255.0,116956.0,30.732126117711424,0.733823287126564,6.587758866748979
ID45355,45355,0,5.021889686584473,61.122815396164384,36.17597480879915,0.0,51.0,51,11.5,1,,238.94274028629857,255.0,118.0,255.0,116843.0,30.07839472712393,0.7307480101813558,6.70815334459276
ID45356,45356,0,5.038168430328369,60.718700381528606,34.64944245653857,0.0,52.0,52,11.5,1,,239.55623721881392,255.0,126.0,255.0,117143.0,29.757307391454738,0.7340386377746004,6.8155984848371896
ID45357,45357,0,5.027316570281982,60.33148846366074,34.75333709708868,0.0,54.0,54,11.5,1,,239.00204498977504,255.0,140.0,255.0,116872.0,30.1173591750391,0.7320391044691958,6.7079731014767905
ID45358,45358,0,5.06868839263916,61.369450141103854,35.20621105981579,0.0,58.0,58,11.5,1,,238.99591002044988,255.0,123.0,255.0,116869.0,30.453202199791654,0.7429992632625222,6.6908097025524365
ID45359,45359,0,5.034039497375488,61.56255845009329,36.29910164611756,0.0,56.0,56,11.5,1,,238.9918200408998,255.0,123.0,255.0,116867.0,30.985519068873586,0.7334894334330979,6.52719999130709
ID45360,45360,0,5.066052436828613,60.604345771354566,37.42848197131194,0.0,61.0,61,11.5,1,,238.40899795501022,255.0,112.0,255.0,116582.0,31.814530408296132,0.7422248352299331,6.384963257484928
ID45361,45361,0,5.051735877990723,61.331441915379585,35.95311025652937,0.0,59.0,59,11.5,1,,239.43558282208588,255.0,132.0,255.0,117084.0,29.672468225823373,0.7383986331067938,6.854985277061213
ID45362,45362,0,5.033316135406494,60.98773909419402,37.54993982844299,0.0,62.0,62,11.5,1,,239.30470347648262,255.0,121.0,255.0,117020.0,29.789479906132794,0.7330545964003169,6.795828118574244
ID45363,45363,0,5.033106327056885,61.44957135631728,35.34364384719606,0.0,57.0,57,11.5,1,,239.13701431492842,255.0,112.0,255.0,116938.0,30.778352916953462,0.7327488522445793,6.571294790020449
ID45364,45364,0,5.045300006866455,60.71248034627955,37.463560538931105,0.0,60.0,60,11.5,1,,239.44171779141104,255.0,110.0,255.0,117087.0,30.904154747374765,0.7356431472767383,6.567796700976949
ID45365,45365,0,5.02958345413208,60.42213184576812,36.0699539578797,0.0,55.0,55,11.5,1,,239.64212678936605,255.0,126.0,255.0,117185.0,29.311581251571944,0.7322152692090366,6.911794732195217
ID45366,45366,0,5.0615410804748535,60.01775954992391,38.291646100225016,0.0,64.0,64,11.5,1,,240.0633946830266,255.0,126.0,255.0,117391.0,29.06997756843913,0.7405022217687119,7.026887911089894
ID45367,45367,0,5.035284996032715,60.35917684279166,37.17858541245196,0.0,65.0,65,11.5,1,,239.27811860940696,255.0,107.0,255.0,117007.0,29.86658091361518,0.7344890900628027,6.785178069597439
ID45368,45368,0,5.03646183013916,59.17088607199275,36.92994946488726,0.0,63.0,63,11.5,1,,239.9918200408998,255.0,134.0,255.0,117356.0,28.487125625337857,0.7335978069605612,7.129966341339473
ID45369,45369,0,5.028761863708496,59.79091216197897,37.6222791290343,0.0,67.0,67,11.5,1,,239.5685071574642,255.0,129.0,255.0,117149.0,29.762514760299265,0.732110590659793,6.804420914032171
ID45370,45370,0,5.010361671447754,60.12606408912311,37.69389405795778,0.0,66.0,66,11.5,1,,239.85276073619633,255.0,140.0,255.0,117288.0,28.768700218115168,0.7267390918826423,7.017885484304759
ID45371,45371,0,5.034065246582031,59.0242075567935,38.11052285406837,0.0,69.0,69,11.5,1,,239.01022494887525,255.0,134.0,255.0,116876.0,30.291241662660173,0.7341734951661261,6.680909025805569
ID45372,45372,0,5.050790309906006,58.88490984927395,38.23592784665204,0.0,68.0,68,11.5,1,,239.92229038854805,255.0,123.0,255.0,117322.0,29.631239297139867,0.7374683290360209,6.8734892172681175
ID45373,45373,0,5.037292003631592,58.3279316993593,38.44138728213169,0.0,70.0,70,11.5,1,,239.04907975460122,255.0,107.0,255.0,116895.0,31.574684495584062,0.7344411319957102,6.4117337427969385
ID45374,45374,0,5.040453910827637,57.15549527646796,39.222330532206755,0.0,71.0,71,11.5,1,,239.879345603272,255.0,123.0,255.0,117301.0,29.088047563325567,0.7347842717664846,6.9859046698889875
ID45375,45375,0,5.063462257385254,57.74652247619121,39.1735452297639,0.0,72.0,72,11.5,1,,239.5521472392638,255.0,118.0,255.0,117141.0,29.896917169510186,0.7411771607379614,6.821544582021734
ID45376,45376,0,5.026490211486816,57.31103184362918,38.58570711040932,0.0,75.0,75,11.5,1,,239.02862985685073,255.0,132.0,255.0,116885.0,30.178417512681065,0.7308986103226819,6.689119613583844
ID45377,45377,0,5.048985481262207,57.26108731223402,38.71248270936941,0.0,77.0,77,11.5,1,,239.31901840490798,255.0,134.0,255.0,117027.0,29.722219193535835,0.7371146163418805,6.833332042693624
ID45378,45378,0,5.0320000648498535,57.3274107604133,39.54013889496697,0.0,76.0,76,11.5,1,,239.37423312883436,255.0,121.0,255.0,117054.0,30.2992761957527,0.7329783373205415,6.683025946701583
ID45379,45379,0,5.044098854064941,58.091347811552225,38.200969637136566,0.0,73.0,73,11.5,1,,239.49079754601226,255.0,132.0,255.0,117111.0,29.648494301087656,0.7359874379512936,6.849202505403511
ID45380,45380,0,5.031973838806152,58.30964279164738,38.330912028258744,0.0,74.0,74,11.5,1,,239.44171779141104,255.0,107.0,255.0,117087.0,30.180012824588193,0.7325322085204058,6.70896927525688
ID45381,45381,0,5.0230393409729,56.47809234226398,38.83828413927977,0.0,78.0,78,11.5,1,,239.7525562372188,255.0,126.0,255.0,117239.0,29.82946953389499,0.7302781311400351,6.784535018214151
ID45382,45382,0,5.019706726074219,57.21640181983004,37.73367789931213,0.0,79.0,79,11.5,1,,240.13905930470347,255.0,134.0,255.0,117428.0,28.531925746752687,0.7287166147428871,7.095721819906716
ID45383,45383,0,5.054556846618652,58.022485578535324,37.9728929568688,0.0,80.0,80,11.5,1,,240.0163599182004,255.0,140.0,255.0,117368.0,28.627478385108827,0.7385073989504422,7.123050980035024
ID45384,45384,0,5.027005672454834,59.24298058009114,37.77740042381869,0.0,82.0,82,11.5,1,,239.54601226993864,255.0,132.0,255.0,117138.0,29.35980910748058,0.7317833886104281,6.895324209116199
ID45385,45385,0,5.056764125823975,59.10599725502083,38.8485757132242,0.0,81.0,81,11.5,1,,239.67484662576686,255.0,132.0,255.0,117201.0,29.486010180069325,0.7403962373130604,6.915960592338283
ID45386,45386,0,5.034241676330566,59.28881133548936,38.786727067409274,0.0,83.0,83,11.5,1,,239.96728016359918,255.0,137.0,255.0,117344.0,29.342783222088386,0.7338844774096214,6.922903261708267
ID45387,45387,0,5.037299156188965,58.75236451719068,39.062542225898405,0.0,84.0,84,11.5,1,,239.92229038854805,255.0,140.0,255.0,117322.0,29.21426803872492,0.7347967669556372,6.957035468276075
ID45388,45388,0,5.0433268547058105,59.49856326257422,37.86664607074049,0.0,87.0,87,11.5,1,,239.01022494887525,255.0,132.0,255.0,116876.0,30.780321212175416,0.7367811924221512,6.588199661085066
ID45389,45389,0,5.024088382720947,59.22011569631935,37.55049223379308,0.0,86.0,86,11.5,1,,238.99591002044988,255.0,126.0,255.0,116869.0,30.396693893106725,0.7308141789630362,6.639733295272097
ID45390,45390,0,5.0426483154296875,60.2950863905592,36.82662730998213,0.0,88.0,88,11.5,1,,239.3926380368098,255.0,126.0,255.0,117063.0,29.800862757649526,0.7365845246224475,6.814572440010368
ID45391,45391,0,5.031691551208496,60.216831215305426,37.67035882737649,0.0,89.0,89,11.5,1,,239.17382413087935,255.0,134.0,255.0,116956.0,29.918270671568173,0.7333635725738554,6.764517502230555
ID45392,45392,0,5.041184902191162,59.82978489919621,38.019984497136846,0.0,90.0,90,11.5,1,,239.10224948875256,255.0,134.0,255.0,116921.0,29.861047311987768,0.7357495711525963,6.788152228446168
ID45393,45393,0,5.046981334686279,59.214724022835604,39.19909307566646,0.0,85.0,85,11.5,1,,239.94069529652353,255.0,118.0,255.0,117331.0,29.24274045276392,0.7368148041870796,6.961786010546174
ID45394,45394,0,5.040809631347656,59.889612489525355,38.541140948200294,0.0,91.0,91,11.5,1,,239.75460122699386,255.0,121.0,255.0,117240.0,30.062794668036855,0.7351669472994194,6.75790842686092
ID45395,45395,0,5.046080589294434,58.26136629131118,37.76764106417273,0.0,93.0,93,11.5,1,,238.50511247443762,255.0,126.0,255.0,116629.0,31.145422959883653,0.737319069886313,6.499939812354239
ID45396,45396,0,5.031276226043701,57.53304196582036,37.33575857516781,0.0,94.0,94,11.5,1,,238.66871165644173,255.0,118.0,255.0,116709.0,31.16548674600574,0.7324671733347277,6.475521084564977
ID45397,45397,0,5.060627460479736,58.80375452607343,38.16127177019976,0.0,92.0,92,11.5,1,,239.49693251533742,255.0,123.0,255.0,117114.0,29.951198195700346,0.7403392770684121,6.803190292309298
ID45398,45398,0,5.0188775062561035,56.44022934489149,35.73345987761823,0.0,96.0,96,11.5,1,,240.0633946830266,255.0,132.0,255.0,117391.0,29.484819474368695,0.7297059621002364,6.869625752564262
ID45399,45399,0,5.035455226898193,56.388457683926624,36.197562200045816,0.0,97.0,97,11.5,1,,239.82004089979552,255.0,132.0,255.0,117272.0,29.702837102969653,0.7345504685063727,6.83836431797597
ID45400,45400,0,5.025099277496338,56.78115688493605,34.768923007381446,0.0,100.0,100,11.5,1,,239.90593047034764,255.0,126.0,255.0,117314.0,29.833131296499435,0.7308888438699558,6.791321560375202
ID45401,45401,0,5.017439842224121,56.60036903150176,33.9694776157686,0.0,101.0,101,11.5,1,,240.14519427402863,255.0,132.0,255.0,117431.0,29.092795683280972,0.7278456765089368,6.954289960975611
ID45402,45402,0,5.030104637145996,56.33491869779782,34.66353802393346,0.0,99.0,99,11.5,1,,240.16564417177915,255.0,126.0,255.0,117441.0,29.03317713643144,0.7320733049249087,6.9925344642356295
ID45403,45403,0,5.031240940093994,56.658902738267585,36.21711524928544,0.0,95.0,95,11.5,1,,239.92229038854805,255.0,134.0,255.0,117322.0,29.575654830921465,0.7319237417797765,6.856512852243101
ID45404,45404,0,5.0215654373168945,55.647561987735166,36.07849217225504,0.0,98.0,98,11.5,1,,240.39468302658486,255.0,129.0,255.0,117553.0,29.05008486542297,0.7304078406167402,6.98593274561131
ID45405,45405,0,5.023812294006348,56.52163712045328,32.940333657496936,0.0,102.0,102,11.5,1,,239.95910020449898,255.0,132.0,255.0,117340.0,29.624120032724743,0.7293858437884269,6.832618808359486
