0.0287356,1.29217e-12
0.0574713,1.64826e-12
0.0862069,2.0303e-12
0.114943,2.41251e-12
0.143678,2.72595e-12
0.172414,2.93401e-12
0.201149,3.17643e-12
0.229885,3.39874e-12
0.258621,3.24574e-12
0.287356,3.72685e-12
0.316092,3.98228e-12
0.344828,4.33533e-12
0.373563,4.56011e-12
0.402299,4.75652e-12
0.431034,5.04532e-12
0.45977,5.00403e-12
0.488506,5.25029e-12
0.517241,5.16812e-12
0.545977,5.1373e-12
0.574713,4.97061e-12
0.603448,5.14287e-12
0.632184,5.14813e-12
0.66092,5.16712e-12
0.689655,5.18899e-12
0.718391,5.19727e-12
0.747126,5.44658e-12
0.775862,5.41567e-12
0.804598,5.40646e-12
0.833333,5.36949e-12
0.862069,5.50819e-12
0.890805,5.6528e-12
0.91954,5.61623e-12
0.948276,5.80787e-12
0.977011,5.83923e-12
1.00575,6.00043e-12
1.03448,5.90512e-12
1.06322,6.07562e-12
1.09195,6.02368e-12
1.12069,6.07208e-12
1.14943,6.14315e-12
1.17816,5.99807e-12
1.2069,6.02648e-12
1.23563,6.02125e-12
1.26437,6.0337e-12
1.2931,5.94723e-12
1.32184,6.06527e-12
1.35057,6.1998e-12
1.37931,6.00478e-12
1.40805,5.98803e-12
1.43678,5.9056e-12
