0.0287356,3.88129e-13,3.77932e-14
0.0574713,4.57918e-13,4.2745e-14
0.0862069,5.54055e-13,5.0573e-14
0.114943,6.42458e-13,6.18274e-14
0.143678,6.7012e-13,6.4102e-14
0.172414,7.86627e-13,7.34643e-14
0.201149,8.69725e-13,8.05207e-14
0.229885,9.72218e-13,9.01491e-14
0.258621,1.02659e-12,8.84419e-14
0.287356,1.11603e-12,9.70567e-14
0.316092,1.11634e-12,9.1212e-14
0.344828,1.21431e-12,9.48282e-14
0.373563,1.25357e-12,9.92547e-14
0.402299,1.23702e-12,9.71274e-14
0.431034,1.29088e-12,1.01618e-13
0.45977,1.32726e-12,1.01081e-13
0.488506,1.44154e-12,1.0074e-13
0.517241,1.4607e-12,1.17028e-13
0.545977,1.48812e-12,1.11318e-13
0.574713,1.57595e-12,1.24838e-13
0.603448,1.68897e-12,1.35081e-13
0.632184,1.80749e-12,1.52979e-13
0.66092,1.86279e-12,1.54158e-13
0.689655,1.91498e-12,1.58417e-13
0.718391,1.93956e-12,1.59491e-13
0.747126,2.04608e-12,1.70857e-13
0.775862,2.07336e-12,1.7208e-13
0.804598,2.18967e-12,1.7238e-13
0.833333,2.22038e-12,1.7793e-13
0.862069,2.22339e-12,1.83508e-13
0.890805,2.25621e-12,1.79642e-13
0.91954,2.32136e-12,1.80906e-13
0.948276,2.43635e-12,1.90225e-13
0.977011,2.54305e-12,2.04984e-13
1.00575,2.59348e-12,1.99401e-13
1.03448,2.72586e-12,2.1366e-13
1.06322,2.80751e-12,2.20402e-13
1.09195,2.92374e-12,2.24681e-13
1.12069,3.03069e-12,2.37599e-13
1.14943,3.06438e-12,2.43247e-13
1.17816,3.17701e-12,2.56457e-13
1.2069,3.19805e-12,2.50494e-13
1.23563,3.25395e-12,2.56208e-13
1.26437,3.32068e-12,2.60268e-13
1.2931,3.31861e-12,2.7578e-13
1.32184,3.38855e-12,2.82938e-13
1.35057,3.44138e-12,2.89547e-13
1.37931,3.46952e-12,2.97325e-13
1.40805,3.52307e-12,3.14505e-13
1.43678,3.54053e-12,3.15519e-13
1.46552,3.63112e-12,3.33865e-13
1.49425,3.71953e-12,3.40605e-13
1.52299,3.88047e-12,3.6294e-13
1.55172,3.92912e-12,3.64263e-13
1.58046,3.98345e-12,3.74991e-13
1.6092,4.02628e-12,4.0002e-13
1.63793,4.0748e-12,3.88398e-13
1.66667,4.20214e-12,3.96905e-13
1.6954,4.23664e-12,4.03944e-13
1.72414,4.26945e-12,4.01848e-13
1.75287,4.25944e-12,4.0466e-13
1.78161,4.30561e-12,3.93816e-13
1.81034,4.32227e-12,3.86389e-13
1.83908,4.29651e-12,3.77727e-13
1.86782,4.28567e-12,3.60835e-13
1.89655,4.29498e-12,3.46542e-13
1.92529,4.33145e-12,3.56027e-13
1.95402,4.25279e-12,3.30649e-13
1.98276,4.26391e-12,3.32275e-13
2.01149,4.2377e-12,3.35599e-13
2.04023,4.2025e-12,3.25057e-13
2.06897,4.21467e-12,3.27947e-13
2.0977,4.25193e-12,3.30066e-13
2.12644,4.256e-12,3.34719e-13
2.15517,4.16916e-12,3.29852e-13
2.18391,4.27974e-12,3.4937e-13
2.21264,4.24198e-12,3.34113e-13
2.24138,4.30901e-12,3.37655e-13
2.27011,4.27156e-12,3.26732e-13
2.29885,4.21766e-12,3.02283e-13
2.32759,4.22535e-12,3.04921e-13
2.35632,4.20852e-12,2.96152e-13
2.38506,4.26326e-12,2.98389e-13
2.41379,4.32766e-12,3.01415e-13
2.44253,4.29767e-12,2.94881e-13
2.47126,4.28393e-12,2.85001e-13
2.5,4.28816e-12,2.7727e-13
2.52874,4.34871e-12,2.77949e-13
2.55747,4.4144e-12,2.59543e-13
2.58621,4.47736e-12,2.74153e-13
2.61494,4.56532e-12,2.60961e-13
2.64368,4.59896e-12,2.57986e-13
2.67241,4.70804e-12,2.65449e-13
2.70115,4.77541e-12,2.50057e-13
2.72989,4.86138e-12,2.37048e-13
2.75862,4.84579e-12,2.20014e-13
2.78736,4.92031e-12,2.47193e-13
2.81609,5.02965e-12,2.68409e-13
2.84483,4.98852e-12,2.71016e-13
2.87356,4.99354e-12,2.70969e-13
2.9023,4.99719e-12,2.68649e-13
2.93103,4.99659e-12,2.83072e-13
2.95977,5.09732e-12,3.02053e-13
2.98851,5.08616e-12,3.37453e-13
3.01724,5.08587e-12,3.5427e-13
3.04598,4.98726e-12,3.62136e-13
3.07471,5.00872e-12,3.72132e-13
3.10345,5.05352e-12,3.94667e-13
3.13218,5.10742e-12,3.99131e-13
3.16092,5.1255e-12,3.88112e-13
3.18966,5.01604e-12,3.76679e-13
3.21839,4.92654e-12,3.59276e-13
3.24713,4.9014e-12,3.63219e-13
3.27586,4.81139e-12,3.37368e-13
3.3046,4.67503e-12,3.29678e-13
3.33333,4.55664e-12,3.23861e-13
3.36207,4.34146e-12,2.84339e-13
3.3908,4.3012e-12,3.06959e-13
3.41954,4.1901e-12,2.86983e-13
3.44828,4.1142e-12,2.88356e-13
3.47701,4.11794e-12,3.0371e-13
3.50575,4.00231e-12,3.07207e-13
3.53448,3.98992e-12,3.26197e-13
3.56322,4.02947e-12,3.37601e-13
3.59195,3.94676e-12,3.2412e-13
3.62069,3.93439e-12,3.45389e-13
3.64943,3.93558e-12,3.48188e-13
3.67816,4.03279e-12,3.72434e-13
3.7069,3.99017e-12,3.64982e-13
3.73563,3.90692e-12,3.41108e-13
3.76437,3.72607e-12,3.43356e-13
3.7931,3.55958e-12,3.0529e-13
3.82184,3.48483e-12,3.15744e-13
3.85057,3.45462e-12,3.03166e-13
3.87931,3.43806e-12,3.0266e-13
3.90805,3.33856e-12,3.08584e-13
